Order_ID,Driver_ID,Delivery_Date,City,Pincode,Delivery_Status,Attempt_Count,Delivery_Time_Minutes,SLA_Minutes,Customer_Rating,Address_Quality,Route_Status,Exception_Type,Severity,Recommended_Action
ORD001883,DRV0211,2026-01-13,Hyderabad,534719,Delivered,1,101,120,1.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001886,DRV0005,2026-04-23,Ahmedabad,732099,Failed,1,23,45,1.5,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004456,DRV0094,2026-03-28,Kolkata,751278,Delivered,1,160,90,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD004485,DRV0234,2026-03-02,Bengaluru,634934,Delivered,1,118,90,4.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD004490,DRV0058,2026-04-24,Kolkata,792511,Returned,1,41,60,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD004503,DRV0142,2026-02-04,Bengaluru,710685,Failed,1,188,120,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004510,DRV0102,2026-01-14,Chennai,739619,Delivered,1,110,120,2.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD004514,DRV0218,2026-03-19,Hyderabad,623271,Failed,1,63,90,3.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004388,DRV0153,2026-03-10,Chennai,747542,Returned,2,65,90,3.3,Missing,Anomaly,Address Issue,High,Verify delivery address
ORD004403,DRV0144,2026-06-27,Ahmedabad,597213,Delivered,1,72,120,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD004413,DRV0102,2026-06-20,Ahmedabad,611918,Delivered,1,57,90,3.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004436,DRV0040,2026-05-15,Delhi,510044,Delivered,1,23,30,1.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004439,DRV0086,2026-03-22,Hyderabad,561823,Failed,1,36,45,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD004442,DRV0052,2026-04-02,Pune,706823,Failed,1,104,120,4.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD004448,DRV0124,2026-04-06,Ahmedabad,569415,Returned,2,143,90,4.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD004569,DRV0239,2026-05-04,Chennai,585557,Failed,1,148,120,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004588,DRV0244,2026-05-28,Ahmedabad,577540,Delivered,2,55,90,3.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD004595,DRV0207,2026-05-10,Pune,681589,Returned,2,107,90,4.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD001857,DRV0134,2026-01-11,Kolkata,692327,Returned,1,78,60,3.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD008904,DRV0086,2026-04-09,Delhi,799198,Delivered,2,38,45,3.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD008908,DRV0179,2026-04-20,Chennai,535611,Delivered,1,57,60,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD008920,DRV0204,2026-04-26,Pune,695952,Returned,2,92,60,4.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD008925,DRV0022,2026-06-25,Hyderabad,734262,Delivered,3,17,30,2.4,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008946,DRV0111,2026-05-06,Hyderabad,655592,Failed,1,73,120,2.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD008956,DRV0121,2026-03-01,Mumbai,772899,Delivered,1,113,120,1.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000509,DRV0113,2026-02-21,Hyderabad,771661,Delivered,1,137,120,4.2,Poor,Normal,SLA Breach,High,Escalate to operations
ORD000527,DRV0148,2026-01-26,Mumbai,641531,Delivered,1,57,90,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD000535,DRV0228,2026-04-03,Ahmedabad,773120,Delivered,1,22,45,3.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD000541,DRV0162,2026-05-15,Kolkata,779856,Delivered,2,142,90,3.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD001863,DRV0075,2026-01-30,Hyderabad,626930,Delivered,2,74,30,1.1,Poor,Normal,SLA Breach,High,Escalate to operations
ORD001875,DRV0212,2026-03-30,Hyderabad,713632,Returned,1,40,45,3.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD008888,DRV0113,2026-05-29,Delhi,772320,Delivered,1,22,30,2.2,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008892,DRV0028,2026-04-06,Pune,755352,Delivered,1,59,90,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD008893,DRV0241,2026-04-04,Hyderabad,525386,Returned,1,33,60,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD008894,DRV0046,2026-04-29,Pune,538977,Failed,1,27,30,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008895,DRV0007,2026-01-01,Mumbai,527411,Delivered,1,55,45,3.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD008776,DRV0200,2026-03-18,Bengaluru,517686,Delivered,1,57,60,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD001808,DRV0110,2026-04-02,Delhi,737164,Failed,1,40,30,3.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD001811,DRV0009,2026-02-22,Bengaluru,692226,Returned,2,94,60,4.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD001825,DRV0202,2026-02-08,Hyderabad,685250,Delivered,1,27,30,1.3,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004615,DRV0172,2026-05-10,Hyderabad,762570,Delivered,1,52,60,1.5,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004649,DRV0086,2026-03-09,Hyderabad,637621,Delivered,1,61,90,1.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004668,DRV0235,2026-05-22,Mumbai,779975,Delivered,1,110,30,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD004538,DRV0095,2026-04-25,Pune,748934,Delivered,2,205,120,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004539,DRV0135,2026-03-03,Delhi,568578,Returned,1,64,45,2.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD004541,DRV0134,2026-02-25,Kolkata,717194,Returned,2,40,45,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD004552,DRV0219,2026-03-30,Hyderabad,560275,Delivered,1,54,90,4.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD004706,DRV0103,2026-01-26,Mumbai,750269,Delivered,1,90,30,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004712,DRV0027,2026-06-16,Mumbai,519278,Delivered,1,36,45,3.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD004720,DRV0026,2026-06-07,Delhi,578018,Delivered,1,102,90,4.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD004730,DRV0022,2026-05-13,Bengaluru,671690,Failed,1,181,120,4.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD004733,DRV0100,2026-05-10,Kolkata,526018,Delivered,2,98,120,1.9,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004735,DRV0190,2026-05-12,Ahmedabad,513594,Failed,3,21,30,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD004736,DRV0023,2026-02-08,Bengaluru,561734,Delivered,2,49,60,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD004740,DRV0168,2026-02-18,Ahmedabad,575483,Delivered,1,59,90,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD001782,DRV0212,2026-03-30,Pune,571413,Delivered,3,128,90,4.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD001792,DRV0202,2026-05-31,Bengaluru,738251,Delivered,1,96,45,3.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD001807,DRV0204,2026-03-26,Kolkata,552477,Delivered,1,40,45,2.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000558,DRV0006,2026-04-02,Kolkata,570638,Delivered,2,73,90,2.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD000559,DRV0139,2026-02-18,Ahmedabad,797114,Delivered,1,53,60,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD008846,DRV0215,2026-05-17,Chennai,796852,Delivered,1,67,90,2.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008870,DRV0011,2026-03-29,Bengaluru,738077,Delivered,1,66,30,2.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD008884,DRV0153,2026-03-15,Kolkata,614884,Delivered,1,180,120,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004796,DRV0237,2026-04-26,Mumbai,778465,Delivered,1,57,60,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD004810,DRV0216,2026-06-15,Chennai,723545,Delivered,1,139,90,3.5,Poor,Normal,SLA Breach,High,Escalate to operations
ORD004698,DRV0236,2026-01-12,Pune,675347,Delivered,1,83,120,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD008792,DRV0120,2026-04-09,Kolkata,501276,Delivered,1,54,30,4.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD008803,DRV0083,2026-06-17,Delhi,653831,Delivered,1,88,60,2.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD008812,DRV0094,2026-06-01,Ahmedabad,744709,Delivered,1,34,60,1.5,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008825,DRV0029,2026-04-24,Kolkata,775648,Returned,1,19,30,1.9,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008834,DRV0215,2026-03-27,Kolkata,509377,Delivered,1,24,45,1.8,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008835,DRV0137,2026-04-27,Delhi,791722,Failed,1,77,120,4.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD008838,DRV0151,2026-06-25,Hyderabad,729548,Delivered,2,85,45,3.2,Poor,Normal,SLA Breach,High,Escalate to operations
ORD008844,DRV0084,2026-04-23,Kolkata,580993,Returned,1,82,120,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD008674,DRV0103,2026-02-05,Hyderabad,704575,Delivered,1,49,30,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD008677,DRV0147,2026-06-29,Kolkata,525914,Failed,2,48,90,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008704,DRV0067,2026-06-10,Mumbai,768405,Delivered,2,17,30,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD008714,DRV0190,2026-01-27,Bengaluru,776536,Returned,1,21,30,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004704,DRV0095,2026-01-22,Ahmedabad,761292,Delivered,1,85,45,4.1,Poor,Normal,SLA Breach,High,Escalate to operations
ORD004844,DRV0064,2026-05-19,Delhi,521719,Delivered,2,16,30,4.0,Missing,Anomaly,Address Issue,High,Verify delivery address
ORD004854,DRV0068,2026-03-16,Pune,547924,Delivered,2,53,60,4.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD004855,DRV0197,2026-04-14,Chennai,758833,Returned,1,63,120,3.1,Missing,Anomaly,Address Issue,High,Verify delivery address
ORD004858,DRV0076,2026-01-02,Chennai,733457,Delivered,5,22,30,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004864,DRV0034,2026-06-04,Bengaluru,583530,Delivered,5,71,45,3.9,Poor,Normal,SLA Breach,High,Escalate to operations
ORD004876,DRV0234,2026-05-18,Bengaluru,604904,Returned,2,27,30,4.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD004877,DRV0164,2026-04-22,Hyderabad,704215,Delivered,1,78,120,1.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004741,DRV0047,2026-06-23,Bengaluru,662276,Returned,1,182,120,3.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD004742,DRV0113,2026-05-04,Mumbai,636788,Delivered,1,89,120,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004743,DRV0037,2026-01-13,Delhi,672640,Failed,1,143,60,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004745,DRV0150,2026-04-27,Delhi,578099,Delivered,1,21,30,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD004747,DRV0028,2026-05-02,Hyderabad,672057,Delivered,1,17,30,2.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD004764,DRV0007,2026-05-06,Mumbai,607773,Returned,1,30,45,3.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD004778,DRV0005,2026-03-07,Bengaluru,642485,Delivered,1,76,120,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004780,DRV0160,2026-04-09,Ahmedabad,777045,Delivered,1,206,120,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD004787,DRV0225,2026-01-26,Mumbai,520903,Returned,3,63,45,2.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD001765,DRV0123,2026-01-08,Delhi,678352,Delivered,2,51,90,3.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD004879,DRV0182,2026-01-10,Ahmedabad,701228,Delivered,1,37,45,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD004886,DRV0178,2026-05-18,Chennai,689125,Delivered,1,146,60,3.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD004896,DRV0229,2026-04-10,Kolkata,650556,Delivered,1,35,45,2.0,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004900,DRV0040,2026-03-03,Mumbai,616401,Returned,1,25,45,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD004902,DRV0002,2026-03-21,Hyderabad,628533,Failed,2,102,90,2.9,Poor,Normal,SLA Breach,High,Escalate to operations
ORD004903,DRV0120,2026-05-08,Hyderabad,580127,Delivered,1,78,45,2.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004913,DRV0144,2026-06-08,Hyderabad,786297,Delivered,2,38,60,1.7,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004915,DRV0235,2026-06-12,Ahmedabad,571039,Delivered,1,109,30,3.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD004925,DRV0216,2026-03-29,Kolkata,565648,Delivered,2,34,60,3.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004928,DRV0199,2026-01-27,Pune,619361,Failed,1,39,45,3.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004933,DRV0124,2026-06-10,Mumbai,691696,Delivered,1,15,30,3.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004812,DRV0051,2026-01-12,Delhi,529691,Delivered,1,163,90,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004816,DRV0090,2026-06-06,Kolkata,749787,Failed,1,92,120,3.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD004822,DRV0025,2026-06-17,Bengaluru,576066,Delivered,2,86,45,4.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD004823,DRV0155,2026-04-21,Kolkata,726866,Returned,1,98,45,4.6,Poor,Normal,SLA Breach,High,Escalate to operations
ORD001705,DRV0074,2026-04-19,Ahmedabad,588041,Delivered,1,41,45,4.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD001714,DRV0007,2026-05-05,Delhi,604177,Delivered,1,103,45,3.1,Poor,Normal,SLA Breach,High,Escalate to operations
ORD001751,DRV0086,2026-05-16,Pune,704834,Failed,3,99,120,2.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008715,DRV0004,2026-03-28,Delhi,661382,Delivered,1,124,60,4.9,Good,Anomaly,SLA Breach,High,Escalate to operations
ORD008727,DRV0170,2026-06-09,Ahmedabad,655801,Returned,5,72,120,4.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD008755,DRV0215,2026-01-18,Delhi,636441,Delivered,1,111,60,1.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD008756,DRV0138,2026-05-18,Pune,790637,Delivered,2,71,90,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008768,DRV0024,2026-01-10,Mumbai,535939,Failed,1,106,90,4.0,Poor,Normal,SLA Breach,High,Escalate to operations
ORD008773,DRV0101,2026-03-14,Mumbai,756203,Delivered,2,80,90,1.1,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000577,DRV0045,2026-06-26,Ahmedabad,549998,Failed,1,26,30,4.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD000584,DRV0069,2026-03-24,Kolkata,546973,Delivered,1,68,90,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD000592,DRV0232,2026-05-05,Delhi,778690,Delivered,1,89,120,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD000595,DRV0058,2026-03-29,Chennai,705964,Returned,1,106,90,4.5,Poor,Normal,SLA Breach,High,Escalate to operations
ORD000615,DRV0004,2026-05-08,Ahmedabad,761432,Failed,2,91,120,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD000621,DRV0135,2026-05-15,Kolkata,610019,Returned,1,40,30,4.7,Poor,Anomaly,SLA Breach,High,Escalate to operations
ORD001764,DRV0186,2026-06-08,Hyderabad,545311,Delivered,1,35,60,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD005026,DRV0190,2026-05-26,Mumbai,683204,Returned,1,161,120,3.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD005064,DRV0010,2026-05-07,Ahmedabad,574881,Delivered,1,41,60,4.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD005070,DRV0107,2026-03-03,Delhi,623994,Failed,1,122,90,4.3,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005082,DRV0201,2026-02-28,Delhi,649057,Delivered,1,94,60,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD005088,DRV0068,2026-06-20,Kolkata,655780,Delivered,1,35,45,3.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD005090,DRV0083,2026-06-19,Mumbai,542080,Delivered,1,40,30,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD005100,DRV0003,2026-02-17,Mumbai,783904,Delivered,1,67,120,1.3,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004939,DRV0176,2026-01-15,Mumbai,761658,Delivered,1,70,90,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004947,DRV0042,2026-02-28,Chennai,526074,Delivered,1,53,60,2.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004949,DRV0059,2026-02-07,Mumbai,662048,Delivered,1,87,120,2.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD004950,DRV0225,2026-03-17,Hyderabad,747698,Delivered,1,62,90,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD004954,DRV0109,2026-05-10,Delhi,682794,Failed,4,45,30,2.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD004964,DRV0110,2026-04-26,Delhi,580175,Delivered,3,83,90,4.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD004989,DRV0001,2026-05-14,Kolkata,670092,Failed,1,29,45,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD004994,DRV0111,2026-02-01,Kolkata,708303,Failed,1,141,90,2.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD005002,DRV0219,2026-04-09,Mumbai,737149,Delivered,1,16,30,1.7,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001664,DRV0108,2026-01-09,Ahmedabad,646225,Delivered,1,49,90,4.4,Missing,Anomaly,Address Issue,High,Verify delivery address
ORD001688,DRV0028,2026-02-02,Pune,550274,Returned,1,66,45,3.2,Poor,Anomaly,SLA Breach,High,Escalate to operations
ORD001693,DRV0229,2026-02-26,Chennai,646523,Delivered,1,43,60,3.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD001702,DRV0098,2026-01-13,Delhi,619841,Delivered,1,69,45,3.7,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005107,DRV0142,2026-03-04,Pune,561051,Returned,2,122,60,3.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD005112,DRV0229,2026-04-12,Ahmedabad,771771,Returned,2,125,45,3.2,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005121,DRV0140,2026-02-27,Pune,787739,Delivered,1,146,60,3.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD005129,DRV0143,2026-02-22,Bengaluru,622613,Returned,1,27,45,3.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD005130,DRV0143,2026-04-04,Bengaluru,681065,Delivered,1,80,45,3.3,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005132,DRV0129,2026-01-19,Pune,748282,Failed,1,119,30,3.3,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005168,DRV0108,2026-03-20,Mumbai,776007,Delivered,1,17,30,4.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD005169,DRV0233,2026-04-26,Mumbai,529634,Delivered,1,181,120,4.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD005171,DRV0213,2026-06-05,Ahmedabad,516019,Delivered,1,103,60,3.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD005179,DRV0125,2026-05-20,Pune,773104,Delivered,2,97,120,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD005183,DRV0186,2026-05-03,Chennai,793978,Delivered,1,140,120,3.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD005184,DRV0212,2026-05-21,Chennai,749169,Delivered,2,103,90,2.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD000623,DRV0134,2026-05-07,Ahmedabad,594323,Failed,1,87,60,4.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD000625,DRV0086,2026-05-24,Delhi,611326,Delivered,1,38,60,1.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD008582,DRV0236,2026-03-08,Bengaluru,613539,Delivered,1,40,45,5.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD008589,DRV0002,2026-02-15,Chennai,507755,Returned,1,126,90,3.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD008593,DRV0132,2026-05-03,Delhi,686802,Delivered,2,100,30,4.6,Poor,Normal,SLA Breach,High,Escalate to operations
ORD008595,DRV0240,2026-04-07,Bengaluru,614147,Failed,1,136,120,2.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD008611,DRV0167,2026-02-26,Mumbai,680393,Delivered,1,108,60,3.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD008612,DRV0056,2026-03-19,Chennai,759929,Delivered,2,182,120,5.0,Poor,Normal,SLA Breach,High,Escalate to operations
ORD008614,DRV0054,2026-05-29,Delhi,736862,Failed,1,203,120,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD008618,DRV0139,2026-01-31,Bengaluru,635982,Delivered,1,107,30,4.4,Poor,Normal,SLA Breach,High,Escalate to operations
ORD008631,DRV0147,2026-04-18,Bengaluru,666640,Delivered,1,57,90,1.9,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008636,DRV0028,2026-05-31,Pune,602846,Delivered,1,74,60,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD008501,DRV0125,2026-02-09,Pune,557698,Delivered,1,90,30,3.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD008502,DRV0091,2026-01-30,Pune,797795,Returned,1,38,60,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD001652,DRV0179,2026-03-29,Pune,703291,Delivered,1,84,90,2.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD001656,DRV0117,2026-03-28,Kolkata,626551,Failed,3,89,30,2.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD005322,DRV0225,2026-04-27,Delhi,630648,Delivered,3,164,90,3.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD005330,DRV0134,2026-06-01,Bengaluru,706517,Returned,1,101,120,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD005191,DRV0054,2026-03-03,Bengaluru,505426,Delivered,1,178,90,3.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD005197,DRV0163,2026-04-13,Delhi,775060,Delivered,1,195,120,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD005213,DRV0025,2026-06-01,Delhi,738201,Delivered,1,32,45,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005223,DRV0124,2026-05-11,Chennai,627008,Failed,1,123,45,4.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD005256,DRV0001,2026-06-18,Bengaluru,737961,Delivered,2,33,45,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005257,DRV0086,2026-04-18,Chennai,753752,Delivered,2,52,90,2.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005271,DRV0025,2026-03-16,Ahmedabad,626570,Delivered,1,45,60,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD001630,DRV0185,2026-04-28,Delhi,704867,Failed,2,75,90,2.1,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001634,DRV0078,2026-03-09,Chennai,739561,Delivered,1,22,30,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD001638,DRV0182,2026-05-03,Pune,606272,Delivered,1,57,60,4.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD001642,DRV0096,2026-03-30,Ahmedabad,653327,Delivered,2,79,90,2.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD001644,DRV0193,2026-01-11,Chennai,680068,Failed,2,103,45,2.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD001650,DRV0212,2026-05-19,Mumbai,550639,Delivered,1,19,30,5.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD000622,DRV0124,2026-04-20,Pune,665931,Delivered,1,82,120,4.2,Missing,Anomaly,Address Issue,High,Verify delivery address
ORD005332,DRV0064,2026-03-15,Chennai,540137,Failed,1,158,90,3.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD005337,DRV0021,2026-06-11,Kolkata,547543,Returned,6,169,90,3.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD005342,DRV0109,2026-04-06,Delhi,796369,Delivered,1,78,90,2.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD005344,DRV0090,2026-01-28,Pune,589679,Returned,1,40,60,3.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD005345,DRV0052,2026-04-05,Chennai,770706,Delivered,3,79,45,4.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD005347,DRV0027,2026-06-02,Pune,565829,Failed,2,59,45,3.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD005364,DRV0166,2026-03-24,Kolkata,780445,Delivered,2,53,90,4.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD005365,DRV0044,2026-02-16,Pune,522088,Delivered,1,102,30,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD005370,DRV0038,2026-06-02,Pune,581893,Delivered,1,17,30,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005377,DRV0125,2026-02-01,Mumbai,675300,Delivered,1,35,45,1.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005385,DRV0232,2026-01-09,Delhi,646560,Delivered,2,192,120,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD005277,DRV0067,2026-04-19,Ahmedabad,678822,Returned,1,119,45,4.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD005279,DRV0027,2026-04-06,Mumbai,575278,Returned,1,38,60,2.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005288,DRV0118,2026-01-19,Ahmedabad,571021,Delivered,3,20,30,4.6,Missing,Normal,Address Issue,High,Verify delivery address
