Order_ID,Driver_ID,Delivery_Date,City,Pincode,Latitude,Longitude,Delivery_Status,Attempt_Count,Delivery_Time_Minutes,SLA_Minutes,Customer_Rating,Address_Quality,Route_Status,Exception_Type,Exception_Flag,Severity,Recommended_Action
ORD004896,DRV0229,2026-04-10,Kolkata,650556,22.54459,88.31988,Delivered,1,35,45,2.0,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD004897,DRV0022,2026-03-22,Pune,646773,18.510254,73.853963,Delivered,3,108,120,2.9,Good,Normal,No Exception,No,None,No action required
ORD004898,DRV0009,2026-01-28,Delhi,653902,28.632794,77.199135,Delivered,1,23,30,5.0,Good,Normal,No Exception,No,None,No action required
ORD004899,DRV0225,2026-02-28,Kolkata,625752,22.551551,88.368402,Returned,2,28,45,2.7,Good,Normal,No Exception,No,None,No action required
ORD004900,DRV0040,2026-03-03,Mumbai,616401,18.949789,72.852935,Returned,1,25,45,4.0,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD004901,DRV0002,2026-03-25,Chennai,514205,13.118617,80.26564,Failed,1,37,45,3.8,Good,Normal,No Exception,No,None,No action required
ORD004902,DRV0002,2026-03-21,Hyderabad,628533,17.416756,78.502216,Failed,2,102,90,2.9,Poor,Normal,SLA Breach,Yes,High,Escalate to operations
ORD004903,DRV0120,2026-05-08,Hyderabad,580127,17.367005,78.474315,Delivered,1,78,45,2.8,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD004904,DRV0188,2026-04-20,Kolkata,606187,22.47157,88.37101,Delivered,1,36,60,3.6,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD004905,DRV0136,2026-05-23,Hyderabad,775702,17.338851,78.491395,Delivered,1,24,30,3.3,Good,Normal,No Exception,No,None,No action required
ORD004906,DRV0024,2026-03-17,Chennai,743343,13.11595,80.272749,Delivered,1,68,90,3.5,Good,Normal,No Exception,No,None,No action required
ORD004907,DRV0036,2026-01-01,Bengaluru,795406,12.963454,77.562911,Failed,1,57,90,2.9,Good,Normal,No Exception,No,None,No action required
ORD004908,DRV0136,2026-05-10,Chennai,535662,13.111834,80.204085,Delivered,1,84,120,2.7,Good,Normal,No Exception,No,None,No action required
ORD004909,DRV0097,2026-05-10,Kolkata,774506,22.687984,88.326715,Delivered,2,37,45,3.6,Poor,Normal,No Exception,No,None,No action required
ORD004910,DRV0080,2026-04-05,Chennai,590103,13.145389,80.240797,Failed,1,65,90,3.3,Poor,Normal,No Exception,No,None,No action required
ORD004911,DRV0109,2026-06-23,Bengaluru,735712,12.853056,77.568047,Failed,1,33,60,3.4,Poor,Normal,No Exception,No,None,No action required
ORD004912,DRV0155,2026-01-03,Ahmedabad,613741,23.020821,72.565664,Delivered,1,23,30,4.7,Good,Normal,No Exception,No,None,No action required
ORD004913,DRV0144,2026-06-08,Hyderabad,786297,17.343958,78.508738,Delivered,2,38,60,1.7,Poor,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD004914,DRV0142,2026-03-11,Hyderabad,779961,17.401201,78.518468,Delivered,1,65,90,2.9,Poor,Normal,No Exception,No,None,No action required
ORD004915,DRV0235,2026-06-12,Ahmedabad,571039,23.002398,72.608659,Delivered,1,109,30,3.6,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD004916,DRV0109,2026-04-17,Kolkata,656051,22.631803,88.368316,Delivered,1,96,120,4.8,Good,Normal,No Exception,No,None,No action required
ORD004917,DRV0057,2026-05-16,Hyderabad,761462,17.390553,78.399913,Returned,1,36,45,3.7,Poor,Normal,No Exception,No,None,No action required
ORD004918,DRV0237,2026-06-30,Delhi,626463,28.589962,77.330951,Delivered,1,78,90,4.8,Poor,Normal,No Exception,No,None,No action required
ORD004919,DRV0006,2026-01-21,Pune,674920,18.480246,73.810597,Delivered,1,18,30,4.8,Good,Normal,No Exception,No,None,No action required
ORD004920,DRV0183,2026-03-14,Bengaluru,587602,12.98078,77.559136,Delivered,2,42,60,4.2,Good,Normal,No Exception,No,None,No action required
ORD004921,DRV0124,2026-03-06,Pune,629106,18.617579,73.859473,Delivered,2,79,90,2.9,Good,Normal,No Exception,No,None,No action required
ORD004922,DRV0058,2026-04-01,Hyderabad,750396,17.349012,78.478296,Delivered,1,23,30,3.9,Good,Normal,No Exception,No,None,No action required
ORD004923,DRV0236,2026-05-14,Ahmedabad,643781,23.044595,72.579901,Returned,2,30,60,4.3,Good,Normal,No Exception,No,None,No action required
ORD004924,DRV0114,2026-03-17,Ahmedabad,713008,23.059784,72.574942,Delivered,1,99,120,3.7,Good,Normal,No Exception,No,None,No action required
ORD004925,DRV0216,2026-03-29,Kolkata,565648,22.675175,88.429231,Delivered,2,34,60,3.5,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD004926,DRV0144,2026-04-13,Kolkata,738245,22.553521,88.384413,Delivered,1,98,120,3.9,Good,Normal,No Exception,No,None,No action required
ORD004927,DRV0042,2026-04-18,Chennai,747557,13.107646,80.284423,Failed,6,46,90,4.7,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD004928,DRV0199,2026-01-27,Pune,619361,18.631941,73.86351,Failed,1,39,45,3.5,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD004929,DRV0061,2026-02-21,Chennai,781223,13.127788,80.267168,Returned,2,84,120,4.8,Good,Normal,No Exception,No,None,No action required
ORD004930,DRV0092,2026-04-19,Pune,762664,18.535427,73.744879,Returned,1,86,120,4.4,Good,Normal,No Exception,No,None,No action required
ORD004931,DRV0016,2026-04-03,Mumbai,710472,19.083202,72.878606,Delivered,1,63,120,3.6,Poor,Normal,No Exception,No,None,No action required
ORD004932,DRV0052,2026-06-16,Ahmedabad,541524,23.068283,72.604877,Returned,1,70,120,3.7,Good,Normal,No Exception,No,None,No action required
ORD004933,DRV0124,2026-06-10,Mumbai,691696,19.083351,72.934553,Delivered,1,15,30,3.5,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD004934,DRV0211,2026-04-16,Kolkata,649615,22.56066,88.319967,Delivered,1,24,30,4.3,Good,Normal,No Exception,No,None,No action required
ORD004935,DRV0073,2026-05-26,Hyderabad,543823,17.377435,78.499534,Delivered,1,21,30,3.4,Good,Normal,No Exception,No,None,No action required
ORD004936,DRV0214,2026-03-21,Delhi,678162,28.637321,77.166506,Delivered,2,23,45,4.9,Good,Normal,No Exception,No,None,No action required
ORD004937,DRV0122,2026-04-13,Pune,568311,18.584418,73.933773,Returned,1,64,90,3.9,Good,Normal,No Exception,No,None,No action required
ORD004938,DRV0234,2026-02-16,Delhi,568437,28.62576,77.187732,Delivered,1,96,120,4.0,Poor,Normal,No Exception,No,None,No action required
ORD004939,DRV0176,2026-01-15,Mumbai,761658,19.111925,72.892246,Delivered,1,70,90,4.5,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD004940,DRV0146,2026-01-12,Bengaluru,734584,12.972946,77.602711,Delivered,1,49,90,2.8,Good,Normal,No Exception,No,None,No action required
ORD004941,DRV0024,2026-06-21,Mumbai,632554,19.148958,72.867332,Delivered,1,31,60,2.6,Good,Normal,No Exception,No,None,No action required
ORD004942,DRV0070,2026-02-07,Chennai,740324,13.083144,80.358564,Delivered,2,37,60,3.4,Good,Normal,No Exception,No,None,No action required
ORD004943,DRV0196,2026-03-28,Kolkata,573478,150.0,88.338275,Delivered,1,31,60,3.3,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD004944,DRV0073,2026-05-06,Ahmedabad,638088,23.063985,72.507484,Delivered,1,45,90,3.9,Good,Normal,No Exception,No,None,No action required
ORD004945,DRV0180,2026-02-19,Delhi,788061,28.683022,77.141783,Failed,1,41,60,3.2,Poor,Normal,No Exception,No,None,No action required
ORD004946,DRV0237,2026-05-25,Delhi,598196,28.581996,77.24375,Delivered,1,25,30,2.9,Good,Normal,No Exception,No,None,No action required
ORD004947,DRV0042,2026-02-28,Chennai,526074,13.118003,80.318663,Delivered,1,53,60,2.3,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD004948,DRV0234,2026-06-10,Mumbai,570201,19.041371,72.933149,Failed,3,62,90,4.1,Good,Normal,No Exception,No,None,No action required
ORD004949,DRV0059,2026-02-07,Mumbai,662048,19.077001,72.824299,Delivered,1,87,120,2.5,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD004950,DRV0225,2026-03-17,Hyderabad,747698,17.349974,78.47777,Delivered,1,62,90,3.7,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD004951,DRV0039,2026-06-19,Mumbai,655094,19.001636,72.772978,Delivered,1,21,30,2.6,Good,Normal,No Exception,No,None,No action required
ORD004952,DRV0006,2026-06-02,Hyderabad,731888,17.44966,78.451813,Failed,1,41,45,3.4,Poor,Normal,No Exception,No,None,No action required
ORD004953,DRV0149,2026-01-17,Mumbai,698846,19.033028,72.948542,Returned,1,17,30,3.6,Poor,Normal,No Exception,No,None,No action required
ORD004954,DRV0109,2026-05-10,Delhi,682794,28.644239,77.213301,Failed,4,45,30,2.8,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD004955,DRV0133,2026-01-01,Bengaluru,679509,-150.0,-250.0,Returned,1,96,120,4.9,Missing,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD004956,DRV0093,2026-02-28,Pune,638673,18.51994,73.870921,Returned,3,67,90,3.7,Good,Normal,No Exception,No,None,No action required
ORD004957,DRV0198,2026-03-15,Mumbai,607256,19.114747,72.97866,Delivered,1,46,90,4.1,Poor,Normal,No Exception,No,None,No action required
ORD004958,DRV0107,2026-01-19,Mumbai,625483,19.09426,72.905426,Failed,1,37,60,3.7,Good,Normal,No Exception,No,None,No action required
ORD004959,DRV0139,2026-03-25,Pune,510774,18.627812,73.827358,Returned,1,17,30,3.6,Poor,Normal,No Exception,No,None,No action required
ORD004960,DRV0019,2026-01-19,Bengaluru,595676,12.95453,77.59311,Delivered,1,25,45,2.9,Poor,Normal,No Exception,No,None,No action required
ORD004961,DRV0082,2026-03-09,Pune,759934,18.586494,73.854347,Failed,1,36,45,3.2,Good,Normal,No Exception,No,None,No action required
ORD004962,DRV0125,2026-04-05,Hyderabad,514816,17.27841,78.502268,Delivered,1,50,60,2.8,Good,Normal,No Exception,No,None,No action required
ORD004963,DRV0239,2026-04-09,Chennai,613934,-150.0,80.25077,Delivered,1,30,45,3.4,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD004964,DRV0110,2026-04-26,Delhi,580175,28.633646,77.133012,Delivered,3,83,90,4.6,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD004965,DRV0066,2026-01-11,Ahmedabad,752320,23.053108,72.526456,Failed,1,36,45,2.7,Poor,Normal,No Exception,No,None,No action required
ORD004966,DRV0127,2026-02-11,Delhi,600040,28.612938,77.252341,Failed,1,57,90,3.6,Good,Normal,No Exception,No,None,No action required
ORD004967,DRV0208,2026-04-03,Pune,645285,18.477071,73.874151,Delivered,1,94,120,3.8,Good,Normal,No Exception,No,None,No action required
ORD004968,DRV0116,2026-05-15,Chennai,586810,13.156069,80.418811,Delivered,2,61,120,3.9,Good,Normal,No Exception,No,None,No action required
ORD004969,DRV0206,2026-01-27,Delhi,665506,28.582406,77.226396,Failed,1,35,60,3.9,Good,Normal,No Exception,No,None,No action required
ORD004970,DRV0115,2026-01-26,Ahmedabad,689329,23.113408,72.605462,Returned,1,28,45,2.7,Good,Normal,No Exception,No,None,No action required
ORD004971,DRV0250,2026-05-27,Ahmedabad,619390,22.951037,72.612633,Delivered,2,42,45,3.8,Good,Normal,No Exception,No,None,No action required
ORD004972,DRV0085,2026-01-17,Kolkata,721784,22.609645,88.413137,Returned,1,69,90,2.8,Good,Normal,No Exception,No,None,No action required
ORD004973,DRV0037,2026-01-06,Bengaluru,510695,-95.0,77.598657,Delivered,1,87,120,2.9,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD004974,DRV0228,2026-01-15,Ahmedabad,502620,-95.0,72.610768,Delivered,1,63,45,4.4,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD004975,DRV0224,2026-02-19,Kolkata,550097,22.523445,88.31337,Failed,1,36,60,4.8,Good,Normal,No Exception,No,None,No action required
ORD004976,DRV0154,2026-02-13,Mumbai,791655,19.048117,72.868756,Delivered,1,37,45,4.0,Good,Normal,No Exception,No,None,No action required
ORD004977,DRV0199,2026-02-15,Chennai,707210,13.095776,80.254159,Failed,1,65,90,4.1,Good,Normal,No Exception,No,None,No action required
ORD004978,DRV0020,2026-02-11,Delhi,636392,28.628772,77.228566,Delivered,1,22,45,2.8,Good,Normal,No Exception,No,None,No action required
ORD004979,DRV0115,2026-01-25,Mumbai,662781,19.141752,72.849218,Returned,1,77,120,3.5,Good,Normal,No Exception,No,None,No action required
ORD004980,DRV0169,2026-03-22,Pune,701517,18.552104,73.87707,Delivered,1,39,45,3.8,Good,Normal,No Exception,No,None,No action required
ORD004981,DRV0248,2026-05-07,Chennai,734228,13.03585,80.20423,Returned,1,44,60,3.4,Good,Normal,No Exception,No,None,No action required
ORD004982,DRV0136,2026-01-02,Delhi,733150,28.556582,77.170358,Delivered,1,23,30,4.0,Good,Normal,No Exception,No,None,No action required
ORD004983,DRV0023,2026-01-08,Bengaluru,600396,12.956705,77.625514,Delivered,1,73,90,3.0,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD004984,DRV0123,2026-05-29,Delhi,555267,28.638816,77.24389,Delivered,1,43,60,4.8,Good,Normal,No Exception,No,None,No action required
ORD004985,DRV0159,2026-04-14,Kolkata,740710,22.561388,88.353358,Returned,1,16,30,3.9,Good,Normal,No Exception,No,None,No action required
ORD004986,DRV0184,2026-03-02,Pune,642664,18.499774,73.97575,Delivered,2,17,30,4.0,Good,Normal,No Exception,No,None,No action required
ORD004987,DRV0088,2026-04-07,Ahmedabad,659434,23.018252,72.504794,Delivered,1,68,90,4.1,Good,Normal,No Exception,No,None,No action required
ORD004988,DRV0186,2026-05-31,Chennai,749879,13.17439,80.236316,Delivered,3,27,30,3.6,Good,Normal,No Exception,No,None,No action required
ORD004989,DRV0001,2026-05-14,Kolkata,670092,22.510432,88.311227,Failed,1,29,45,1.8,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD004990,DRV0157,2026-04-20,Pune,597422,18.499528,73.90625,Delivered,1,85,90,2.6,Good,Normal,No Exception,No,None,No action required
ORD004991,DRV0215,2026-04-07,Bengaluru,675329,12.955647,77.548867,Delivered,2,59,90,4.3,Good,Normal,No Exception,No,None,No action required
ORD004992,DRV0053,2026-02-12,Pune,784778,18.551346,73.771328,Failed,1,78,90,3.5,Good,Normal,No Exception,No,None,No action required
ORD004993,DRV0039,2026-01-16,Mumbai,698092,19.05885,72.839075,Delivered,1,22,30,4.3,Good,Normal,No Exception,No,None,No action required
ORD004994,DRV0111,2026-02-01,Kolkata,708303,22.526372,88.377518,Failed,1,141,90,2.9,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD004995,DRV0148,2026-03-10,Hyderabad,562082,17.440882,78.511793,Delivered,1,100,120,3.4,Good,Normal,No Exception,No,None,No action required
ORD004996,DRV0156,2026-06-22,Kolkata,606289,22.5136,88.380974,Delivered,1,43,60,3.3,Good,Normal,No Exception,No,None,No action required
ORD004997,DRV0146,2026-06-22,Kolkata,525527,22.633832,88.344726,Failed,1,86,120,4.3,Good,Normal,No Exception,No,None,No action required
ORD004998,DRV0039,2026-01-05,Mumbai,769020,19.049121,72.918926,Returned,2,93,120,3.0,Good,Normal,No Exception,No,None,No action required
ORD004999,DRV0116,2026-03-07,Chennai,613663,13.147391,80.231926,Delivered,1,78,90,2.7,Good,Normal,No Exception,No,None,No action required
ORD005000,DRV0046,2026-03-06,Ahmedabad,763308,22.929865,72.65935,Delivered,2,22,45,2.5,Good,Normal,No Exception,No,None,No action required
ORD005001,DRV0017,2026-03-07,Delhi,755919,28.574757,77.160978,Delivered,1,30,60,2.8,Good,Normal,No Exception,No,None,No action required
ORD005002,DRV0219,2026-04-09,Mumbai,737149,19.01011,72.911345,Delivered,1,16,30,1.7,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD005003,DRV0115,2026-03-12,Bengaluru,509313,12.967705,77.641785,Failed,1,71,120,1.3,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD005004,DRV0079,2026-06-14,Bengaluru,625816,12.994601,-200.0,Delivered,1,31,60,2.6,Poor,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD005005,DRV0172,2026-06-19,Chennai,613569,13.190216,80.220465,Returned,1,86,120,3.3,Good,Normal,No Exception,No,None,No action required
ORD005006,DRV0138,2026-02-27,Bengaluru,561950,12.899594,77.584388,Returned,2,20,30,4.3,Good,Normal,No Exception,No,None,No action required
ORD005007,DRV0182,2026-04-08,Mumbai,512285,19.026517,72.831868,Delivered,1,83,90,4.7,Good,Normal,No Exception,No,None,No action required
ORD005008,DRV0111,2026-03-14,Pune,637216,18.554959,73.782113,Delivered,2,64,120,2.8,Good,Normal,No Exception,No,None,No action required
ORD005009,DRV0155,2026-06-07,Mumbai,633672,19.189128,72.852464,Delivered,1,65,120,4.6,Good,Normal,No Exception,No,None,No action required
ORD005010,DRV0112,2026-01-06,Hyderabad,762423,17.417497,78.459038,Delivered,3,25,30,3.1,Good,Normal,No Exception,No,None,No action required
ORD005011,DRV0229,2026-03-20,Pune,542320,18.484473,73.948306,Delivered,2,69,90,2.8,Good,Normal,No Exception,No,None,No action required
ORD005012,DRV0123,2026-06-25,Ahmedabad,579750,22.975764,72.60688,Failed,1,21,30,2.9,Good,Normal,No Exception,No,None,No action required
ORD005013,DRV0143,2026-03-29,Hyderabad,772041,17.453637,78.423262,Returned,3,69,120,3.1,Good,Normal,No Exception,No,None,No action required
ORD005014,DRV0066,2026-05-05,Ahmedabad,668977,22.895296,72.520848,Returned,1,30,60,3.1,Good,Normal,No Exception,No,None,No action required
ORD005015,DRV0016,2026-01-22,Mumbai,691627,19.071022,72.846295,Delivered,1,86,120,4.5,Good,Normal,No Exception,No,None,No action required
ORD005016,DRV0089,2026-02-15,Kolkata,579865,22.608423,88.385275,Returned,1,50,60,2.5,Good,Normal,No Exception,No,None,No action required
ORD005017,DRV0068,2026-06-06,Bengaluru,641809,12.967681,77.606127,Failed,3,57,60,5.0,Poor,Normal,No Exception,No,None,No action required
ORD005018,DRV0047,2026-01-20,Delhi,519869,28.604356,77.126054,Delivered,1,59,90,3.4,Good,Normal,No Exception,No,None,No action required
ORD005019,DRV0239,2026-02-07,Chennai,732294,13.132941,80.249528,Delivered,1,48,90,4.4,Poor,Normal,No Exception,No,None,No action required
ORD005020,DRV0148,2026-06-23,Pune,586730,18.476459,-200.0,Delivered,1,41,45,5.0,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD005021,DRV0068,2026-06-27,Mumbai,645887,19.166954,72.901079,Delivered,1,24,45,3.5,Good,Normal,No Exception,No,None,No action required
ORD005022,DRV0031,2026-03-22,Bengaluru,677666,13.005494,77.598254,Delivered,1,54,60,2.9,Good,Normal,No Exception,No,None,No action required
ORD005023,DRV0223,2026-02-23,Bengaluru,786086,12.932222,77.571102,Delivered,3,27,45,4.5,Good,Normal,No Exception,No,None,No action required
ORD005024,DRV0093,2026-05-10,Hyderabad,613093,17.391687,78.391734,Failed,1,22,30,3.5,Good,Normal,No Exception,No,None,No action required
ORD005025,DRV0209,2026-02-08,Delhi,615534,28.641083,77.289095,Delivered,1,52,60,3.1,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD005026,DRV0190,2026-05-26,Mumbai,683204,19.072797,72.791599,Returned,1,161,120,3.5,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD005027,DRV0043,2026-05-06,Hyderabad,603430,17.430056,78.456112,Delivered,1,21,30,3.7,Good,Normal,No Exception,No,None,No action required
ORD005028,DRV0198,2026-05-14,Delhi,523225,28.559843,77.235939,Delivered,2,41,45,3.8,Good,Normal,No Exception,No,None,No action required
ORD005029,DRV0122,2026-05-13,Chennai,698727,13.097061,80.171734,Delivered,1,46,60,4.5,Good,Normal,No Exception,No,None,No action required
ORD005030,DRV0148,2026-04-26,Mumbai,512214,19.042592,72.939327,Delivered,2,42,45,4.2,Good,Normal,No Exception,No,None,No action required
ORD005031,DRV0186,2026-04-08,Mumbai,510207,19.084028,72.905891,Failed,1,47,60,2.9,Good,Normal,No Exception,No,None,No action required
ORD005032,DRV0108,2026-02-21,Chennai,543355,13.048464,80.286272,Delivered,3,57,60,4.7,Good,Normal,No Exception,No,None,No action required
ORD005033,DRV0022,2026-02-20,Delhi,571134,28.494301,77.226348,Returned,2,27,30,2.6,Good,Normal,No Exception,No,None,No action required
ORD005034,DRV0197,2026-03-15,Bengaluru,732693,13.011516,77.582798,Delivered,2,79,90,2.6,Poor,Normal,No Exception,No,None,No action required
ORD005035,DRV0055,2026-01-23,Ahmedabad,623925,23.060697,72.569154,Delivered,3,94,120,3.5,Good,Normal,No Exception,No,None,No action required
ORD005036,DRV0135,2026-06-26,Hyderabad,674467,17.476796,78.402775,Delivered,1,97,120,3.7,Poor,Normal,No Exception,No,None,No action required
ORD005037,DRV0205,2026-06-30,Chennai,578661,13.118839,80.280131,Returned,6,41,45,2.8,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD005038,DRV0116,2026-02-19,Delhi,755181,28.586236,77.147382,Delivered,1,40,60,4.5,Good,Normal,No Exception,No,None,No action required
ORD005039,DRV0161,2026-04-09,Delhi,581100,28.642746,77.191579,Delivered,1,102,120,2.6,Good,Normal,No Exception,No,None,No action required
ORD005040,DRV0198,2026-03-07,Kolkata,640943,22.577253,88.397678,Delivered,1,52,90,4.1,Good,Normal,No Exception,No,None,No action required
ORD005041,DRV0115,2026-05-24,Bengaluru,697175,13.033878,77.56538,Delivered,2,81,90,2.9,Poor,Normal,No Exception,No,None,No action required
ORD005042,DRV0155,2026-03-29,Pune,538922,18.514146,73.829699,Delivered,3,72,120,4.6,Poor,Normal,No Exception,No,None,No action required
ORD005043,DRV0158,2026-01-19,Chennai,699823,13.088202,80.352452,Delivered,3,106,120,3.9,Good,Normal,No Exception,No,None,No action required
ORD005044,DRV0079,2026-05-05,Chennai,765734,13.113913,80.327944,Delivered,1,27,30,3.7,Good,Normal,No Exception,No,None,No action required
ORD005045,DRV0108,2026-06-12,Mumbai,506536,19.011253,72.950644,Delivered,1,50,60,4.0,Good,Normal,No Exception,No,None,No action required
ORD005046,DRV0081,2026-06-25,Hyderabad,700969,17.290488,78.554119,Failed,1,28,45,3.3,Good,Normal,No Exception,No,None,No action required
ORD005047,DRV0141,2026-06-23,Hyderabad,787534,17.459597,78.392848,Failed,2,84,120,3.6,Good,Normal,No Exception,No,None,No action required
ORD005048,DRV0024,2026-04-28,Hyderabad,552146,17.428881,78.446945,Delivered,1,28,45,3.8,Good,Normal,No Exception,No,None,No action required
ORD005049,DRV0063,2026-05-11,Kolkata,515385,22.563337,88.333488,Failed,1,102,120,4.7,Poor,Normal,No Exception,No,None,No action required
ORD005050,DRV0067,2026-02-23,Pune,755839,18.481099,73.913452,Delivered,2,27,45,4.8,Good,Normal,No Exception,No,None,No action required
ORD005051,DRV0127,2026-02-24,Kolkata,793112,22.474846,88.318019,Delivered,2,26,30,3.8,Poor,Normal,No Exception,No,None,No action required
ORD005052,DRV0176,2026-03-19,Hyderabad,622125,17.408707,78.507246,Failed,2,23,45,3.5,Poor,Normal,No Exception,No,None,No action required
ORD005053,DRV0146,2026-03-26,Ahmedabad,697027,22.965994,72.560133,Failed,1,35,60,2.6,Good,Normal,No Exception,No,None,No action required
ORD005054,DRV0143,2026-01-17,Hyderabad,775570,17.356782,78.495849,Returned,1,55,90,4.3,Poor,Normal,No Exception,No,None,No action required
ORD005055,DRV0183,2026-01-27,Mumbai,564509,19.006033,72.886774,Delivered,3,49,60,3.8,Good,Normal,No Exception,No,None,No action required
ORD005056,DRV0100,2026-02-25,Hyderabad,530021,17.372451,78.421768,Delivered,1,17,30,4.5,Good,Normal,No Exception,No,None,No action required
ORD005057,DRV0136,2026-04-25,Bengaluru,508892,12.913026,77.588251,Delivered,1,26,45,4.3,Good,Normal,No Exception,No,None,No action required
ORD005058,DRV0135,2026-01-21,Bengaluru,779478,13.001217,77.555711,Delivered,1,22,45,3.7,Good,Normal,No Exception,No,None,No action required
ORD005059,DRV0007,2026-01-30,Pune,699782,18.578549,73.849046,Delivered,6,55,90,4.3,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD005060,DRV0142,2026-01-03,Bengaluru,680420,13.057482,77.611659,Delivered,1,15,30,4.1,Good,Normal,No Exception,No,None,No action required
ORD005061,DRV0155,2026-03-24,Chennai,533782,13.122632,80.316797,Delivered,1,26,45,4.2,Good,Normal,No Exception,No,None,No action required
ORD005062,DRV0020,2026-06-19,Mumbai,735291,19.100351,72.931442,Delivered,1,101,120,3.5,Poor,Normal,No Exception,No,None,No action required
ORD005063,DRV0214,2026-01-02,Pune,539190,18.610621,73.845006,Delivered,1,50,90,4.7,Good,Normal,No Exception,No,None,No action required
ORD005064,DRV0010,2026-05-07,Ahmedabad,574881,22.978736,72.508277,Delivered,1,41,60,4.8,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD005065,DRV0112,2026-06-26,Mumbai,683936,19.013499,72.892985,Delivered,1,33,45,4.2,Good,Normal,No Exception,No,None,No action required
ORD005066,DRV0245,2026-02-17,Kolkata,720836,22.532831,88.397374,Delivered,1,15,30,4.7,Good,Normal,No Exception,No,None,No action required
ORD005067,DRV0097,2026-05-05,Bengaluru,628059,13.0213,77.597892,Delivered,2,51,60,3.3,Good,Normal,No Exception,No,None,No action required
ORD005068,DRV0026,2026-02-26,Mumbai,565837,19.074018,72.84156,Delivered,1,57,90,3.2,Good,Normal,No Exception,No,None,No action required
ORD005069,DRV0076,2026-05-03,Hyderabad,662214,17.419422,78.503689,Delivered,1,32,45,3.6,Poor,Normal,No Exception,No,None,No action required
ORD005070,DRV0107,2026-03-03,Delhi,623994,28.642531,77.231671,Failed,1,122,90,4.3,Poor,Normal,SLA Breach,Yes,High,Escalate to operations
ORD005071,DRV0124,2026-02-21,Pune,616017,18.637543,73.863938,Failed,1,57,60,4.3,Poor,Normal,No Exception,No,None,No action required
ORD005072,DRV0180,2026-01-08,Hyderabad,789732,17.422755,78.456587,Delivered,1,34,45,4.9,Good,Normal,No Exception,No,None,No action required
ORD005073,DRV0012,2026-03-21,Bengaluru,725718,13.064886,77.578473,Failed,1,19,30,4.3,Good,Normal,No Exception,No,None,No action required
ORD005074,DRV0002,2026-02-27,Hyderabad,634046,17.414048,78.586731,Returned,2,57,60,4.7,Good,Normal,No Exception,No,None,No action required
ORD005075,DRV0100,2026-06-14,Pune,584586,18.485476,73.852636,Delivered,1,27,30,4.6,Poor,Normal,No Exception,No,None,No action required
ORD005076,DRV0036,2026-02-13,Mumbai,501148,95.0,72.899903,Delivered,1,33,60,2.8,Poor,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD005077,DRV0104,2026-06-02,Hyderabad,558768,17.401697,78.467705,Delivered,2,22,30,4.6,Good,Normal,No Exception,No,None,No action required
ORD005078,DRV0236,2026-04-10,Chennai,741946,13.047288,80.290743,Delivered,1,19,30,4.2,Good,Normal,No Exception,No,None,No action required
ORD005079,DRV0227,2026-06-15,Kolkata,583618,22.56353,88.411291,Returned,1,100,120,3.5,Good,Normal,No Exception,No,None,No action required
ORD005080,DRV0188,2026-03-30,Kolkata,722809,22.531688,88.358304,Failed,4,113,120,4.7,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
